id	 x	 y	 z	from	to	 sample_length	 moisture	 CO2	 tefra	lithological_code_ALPHA	 KThI	lithological_code
197/273	-14025	18713	661.06	141.1	141.5	0.4	NaN	NaN	NaN	MG	NaN	4
197/273	-14025	18713	661.06	141.5	143	1.5	54.7	46.1	28.01	CO	1163	2
197/273	-14025	18713	661.06	143	144.2	1.2	56	25.7	21.11	CO	1685	2
197/273	-14025	18713	661.06	144.2	144.6	0.4	NaN	NaN	NaN	MG	NaN	4
197/273	-14025	18713	661.06	144.6	146	1.4	50.4	19.3	39	MG	578	4
197/273	-14025	18713	661.06	146	146.5	0.5	48	19.9	38.2	MG	665	4
197/273	-14025	18713	661.06	146.5	148	1.5	57.2	29.1	21.41	CO	1441	2
197/273	-14025	18713	661.06	148	149	1	60.3	22.6	19.11	CO	1471	2
197/273	-14025	18713	661.06	149	150	1	61.7	21	18.01	CO	1453	2
197/273	-14025	18713	661.06	150	152	2	59.5	19.8	16.41	CO	1630	2
197/273	-14025	18713	661.06	152	153	1	59.9	27.9	22.21	CO	1410	2
197/273	-14025	18713	661.06	153	155	2	53	36.9	25.41	CO	1397	2
197/273	-14025	18713	661.06	155	155.8	0.8	51.8	17.9	37.2	MG	919	4
197/273	-14025	18713	661.06	155.8	156	0.2	NaN	NaN	NaN	MG	NaN	4
197/273	-14025	18713	661.06	156	158	2	56.2	27.7	22.01	CO	1497	2
197/273	-14025	18713	661.06	158	159.3	1.3	58.5	24	19.91	CO	1541	2
197/273	-14025	18713	661.06	159.3	161	1.7	54.5	29.9	21.61	CO	1530	2
197/273	-14025	18713	661.06	161	162.2	1.2	59.9	40.8	33.71	CO	1034	2
197/273	-14025	18713	661.06	162.2	164	1.8	59	22.9	17.21	CO	1533	2
197/273	-14025	18713	661.06	164	165	1	54	38.7	27.61	CO	1317	2
197/273	-14025	18713	661.06	165	166	1	55.3	30.6	25.41	CO	1528	2
197/273	-14025	18713	661.06	166	166.8	0.8	NaN	NaN	NaN	MG	NaN	4
197/273	-14025	18713	661.06	166.8	167	0.2	44.2	21.9	39.3	MG	739	4
197/273	-14025	18713	661.06	167	167.6	0.6	52.8	42.8	29.41	CO	1177	2
197/273	-14025	18713	661.06	167.6	168	0.4	NaN	NaN	NaN	MG	NaN	4
197/273	-14025	18713	661.06	168	169	1	53	46.9	30.41	CO	1065	2
197/273	-14025	18713	661.06	169	172	3	NaN	NaN	NaN	MG	NaN	4
197/273	-14025	18713	661.06	172	173	1	52	47.5	30.21	CO	1103	2
197/273	-14025	18713	661.06	173	173.5	0.5	55.6	27.8	18.31	CO	1576	2
197/273	-14025	18713	661.06	173.5	175	1.5	54.7	30.7	20.01	CO	1592	2
197/273	-14025	18713	661.06	175	185	10	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	0	0.4	0.4	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	0.4	21	20.6	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	21	21.4	0.4	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	21.4	22.2	0.8	NaN	NaN	NaN	SG	NaN	5
201/269	-14300	18700	659.28	22.2	25.2	3	NaN	NaN	NaN	SG	NaN	5
201/269	-14300	18700	659.28	25.2	27	1.8	NaN	NaN	NaN	HD	NaN	3
201/269	-14300	18700	659.28	27	27.3	0.3	NaN	NaN	NaN	HD	NaN	3
201/269	-14300	18700	659.28	27.3	37.6	10.3	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	37.6	38.6	1	NaN	NaN	NaN	SG	NaN	5
201/269	-14300	18700	659.28	38.6	40.4	1.8	NaN	NaN	NaN	HD	NaN	3
201/269	-14300	18700	659.28	40.4	48	7.6	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	48	49.1	1.1	NaN	NaN	NaN	SG	NaN	5
201/269	-14300	18700	659.28	49.1	63.3	14.2	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	63.3	64.9	1.6	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	64.9	65.3	0.4	48.5	49.5	47.91	CO	1830	2
201/269	-14300	18700	659.28	65.3	66.3	1	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	66.3	66.8	0.5	NaN	NaN	NaN	SG	NaN	5
201/269	-14300	18700	659.28	66.8	68.9	2.1	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	68.9	69.3	0.4	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	69.3	73.7	4.4	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	73.7	74.5	0.8	47.2	38.5	37.11	CO	1650	2
201/269	-14300	18700	659.28	74.5	75.3	0.8	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	75.3	76.3	1	54.7	29.1	26.71	CO	1611	2
201/269	-14300	18700	659.28	76.3	78	1.7	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	78	78.9	0.9	54	32.7	28.11	CO	1651	2
201/269	-14300	18700	659.28	78.9	79.4	0.5	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	79.4	80.2	0.8	56	37.7	34.51	CO	1369	2
201/269	-14300	18700	659.28	80.2	80.4	0.2	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	80.4	81.2	0.8	57.7	40.2	34.01	CO	1261	2
201/269	-14300	18700	659.28	81.2	82.2	1	55.8	23.7	19.61	CO	1640	2
201/269	-14300	18700	659.28	82.2	84	1.8	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	84	84.2	0.2	45.1	24.8	45.3	MG	642	4
201/269	-14300	18700	659.28	84.2	84.9	0.7	47.5	22.5	42.8	MG	745	4
201/269	-14300	18700	659.28	84.9	86.2	1.3	60.7	31.9	24.51	CO	1108	2
201/269	-14300	18700	659.28	86.2	87.2	1	52.6	20.1	42.4	MG	320	4
201/269	-14300	18700	659.28	87.2	88.5	1.3	55.4	30.4	22.21	CO	1404	2
201/269	-14300	18700	659.28	88.5	90	1.5	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	90	90.4	0.4	47	24.2	45.6	MG	930	4
201/269	-14300	18700	659.28	90.4	90.8	0.4	43.7	22.4	39.8	MG	957	4
201/269	-14300	18700	659.28	90.8	91.3	0.5	55.2	38.4	27.21	CO	1250	2
201/269	-14300	18700	659.28	91.3	91.8	0.5	46.3	20.8	38.8	MG	696	4
201/269	-14300	18700	659.28	91.8	92.6	0.8	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	92.6	93.6	1	55	35.5	31.11	CO	1458	2
201/269	-14300	18700	659.28	93.6	94.4	0.8	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	94.4	94.9	0.5	49.5	42.7	39.21	CO	1470	2
201/269	-14300	18700	659.28	94.9	95.2	0.3	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	95.2	96.6	1.4	55.6	41	33.01	CO	1294	2
201/269	-14300	18700	659.28	96.6	98.1	1.5	55.4	32.1	27.31	CO	1383	2
201/269	-14300	18700	659.28	98.1	99.6	1.5	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	99.6	100.1	0.5	52.6	35.2	29.31	CO	1445	2
201/269	-14300	18700	659.28	100.1	109.2	9.1	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	109.2	109.6	0.4	47	24.3	45.9	MG	672	4
201/269	-14300	18700	659.28	109.6	110	0.4	55	20.8	15.81	CO	1849	2
201/269	-14300	18700	659.28	110	110.8	0.8	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	110.8	111.7	0.9	57	40.8	31.51	CO	1192	2
201/269	-14300	18700	659.28	111.7	112.3	0.6	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	112.3	112.5	0.2	47.5	21.5	47.5	MG	791	4
201/269	-14300	18700	659.28	112.5	113.2	0.7	55.7	26.4	23.21	CO	1671	2
201/269	-14300	18700	659.28	113.2	113.8	0.6	54.2	32.2	23.01	CO	1525	2
201/269	-14300	18700	659.28	113.8	114.4	0.6	47.3	54.2	38.21	MG	1135	4
201/269	-14300	18700	659.28	114.4	115.7	1.3	59.8	28.5	21.61	CO	1351	2
201/269	-14300	18700	659.28	115.7	115.95	0.25	58.5	12.3	9.51	CO	1858	2
201/269	-14300	18700	659.28	115.95	116.5	0.55	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	116.5	117.3	0.8	53	28	21.71	CO	1557	2
201/269	-14300	18700	659.28	117.3	117.5	0.2	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	117.5	117.7	0.2	59	23.1	18.21	CO	1582	2
201/269	-14300	18700	659.28	117.7	118.7	1	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	118.7	119	0.3	53.1	28.7	25.11	CO	1597	2
201/269	-14300	18700	659.28	119	119.7	0.7	56.6	16.2	13.81	CO	1843	2
201/269	-14300	18700	659.28	119.7	121.1	1.4	56	26.4	23.41	CO	1571	2
201/269	-14300	18700	659.28	121.1	121.8	0.7	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	121.8	122.3	0.5	55.2	34.6	30.41	CO	1351	2
201/269	-14300	18700	659.28	122.3	123.9	1.6	57	20.3	17.71	CO	1716	2
201/269	-14300	18700	659.28	123.9	125.4	1.5	57.8	32.6	28.91	CO	1318	2
201/269	-14300	18700	659.28	125.4	127	1.6	54.7	33.2	29.31	CO	1391	2
201/269	-14300	18700	659.28	127	128.6	1.6	56.2	39.9	32.81	CO	1238	2
201/269	-14300	18700	659.28	128.6	128.8	0.2	55.2	33.6	28.11	CO	1458	2
201/269	-14300	18700	659.28	128.8	129.1	0.3	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	129.1	130.2	1.1	45.6	25.9	45.6	MG	952	4
201/269	-14300	18700	659.28	130.2	131.8	1.6	52.6	45.5	39.01	CO	1139	2
201/269	-14300	18700	659.28	131.8	132.3	0.5	55.4	54.7	37.4	MG	803	4
201/269	-14300	18700	659.28	132.3	133.4	1.1	52.4	35.5	30.01	CO	1544	2
201/269	-14300	18700	659.28	133.4	134	0.6	48.4	25.4	48.4	AL	938	1
201/269	-14300	18700	659.28	134	134.8	0.8	57.1	35.1	31.41	CO	1254	2
201/269	-14300	18700	659.28	134.8	135.5	0.7	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	135.5	136.9	1.4	46.9	21.7	17.51	CO	1443	2
201/269	-14300	18700	659.28	136.9	137.8	0.9	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	137.8	140.1	2.3	50.3	44.4	40.42	CO	1012	2
201/269	-14300	18700	659.28	140.1	141	0.9	52.8	26.1	21.91	CO	1800	2
201/269	-14300	18700	659.28	141	143.1	2.1	54.9	33.5	25.01	CO	1477	2
201/269	-14300	18700	659.28	143.1	143.7	0.6	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	143.7	144.1	0.4	42.5	23	40	MG	754	4
201/269	-14300	18700	659.28	144.1	145.2	1.1	50.2	56.5	35	MG	922	4
201/269	-14300	18700	659.28	145.2	146.7	1.5	55.6	38.7	31.11	CO	1294	2
201/269	-14300	18700	659.28	146.7	147.3	0.6	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	147.3	147.8	0.5	57.8	22.7	17.11	CO	1685	2
201/269	-14300	18700	659.28	147.8	148.9	1.1	45.5	53.2	32.81	MG	1100	4
201/269	-14300	18700	659.28	148.9	150.3	1.4	52.1	35.4	30.21	CO	1478	2
201/269	-14300	18700	659.28	150.3	152	1.7	52.5	24.7	21.61	CO	1844	2
201/269	-14300	18700	659.28	152	153.3	1.3	53.9	34.3	26.31	CO	1481	2
201/269	-14300	18700	659.28	153.3	155.3	2	54.9	22.7	19.01	CO	1719	2
201/269	-14300	18700	659.28	155.3	156.3	1	47	21.5	40.5	MG	649	4
201/269	-14300	18700	659.28	156.3	157	0.7	49.1	55.8	34.1	MG	986	4
201/269	-14300	18700	659.28	157	159.3	2.3	54.1	31.9	27.11	CO	1559	2
201/269	-14300	18700	659.28	159.3	160.7	1.4	54.3	27.9	24.71	CO	1550	2
201/269	-14300	18700	659.28	160.7	162.1	1.4	54.1	29.8	28.11	CO	1593	2
201/269	-14300	18700	659.28	162.1	163.1	1	56.7	19	16.01	CO	1805	2
201/269	-14300	18700	659.28	163.1	164.8	1.7	51.8	43.6	28.31	CO	1181	2
201/269	-14300	18700	659.28	164.8	165.3	0.5	50	17.1	34.2	MG	985	4
201/269	-14300	18700	659.28	165.3	166.9	1.6	55.6	28.5	21.31	CO	1575	2
201/269	-14300	18700	659.28	166.9	167.4	0.5	49.2	16.2	31.9	MG	973	4
201/269	-14300	18700	659.28	167.4	168.4	1	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	168.4	169.5	1.1	46.3	19.3	35.9	MG	932	4
201/269	-14300	18700	659.28	169.5	170	0.5	NaN	NaN	NaN	AL	NaN	1
201/269	-14300	18700	659.28	170	170.5	0.5	47.2	20.6	39	MG	674	4
201/269	-14300	18700	659.28	170.5	171.3	0.8	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	171.3	172	0.7	47.6	19.1	36.4	MG	771	4
201/269	-14300	18700	659.28	172	173.8	1.8	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	173.8	175.3	1.5	56.3	31.6	21.31	CO	1402	2
201/269	-14300	18700	659.28	175.3	175.8	0.5	NaN	NaN	NaN	MG	NaN	4
201/269	-14300	18700	659.28	175.8	176.2	0.4	52.2	46.7	28.71	CO	1120	2
201/269	-14300	18700	659.28	176.2	176.7	0.5	53.8	30.8	20.01	CO	1609	2
201/269	-14300	18700	659.28	176.7	192.2	15.5	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	0	0.4	0.4	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	0.4	0.8	0.4	NaN	NaN	NaN	HD	NaN	3
177/300	-12310	18430	669.24	0.8	1.6	0.8	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	1.6	14.5	12.9	NaN	NaN	NaN	HD	NaN	3
177/300	-12310	18430	669.24	14.5	15	0.5	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	15	15.4	0.4	NaN	NaN	NaN	HD	NaN	3
177/300	-12310	18430	669.24	15.4	18	2.6	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	18	19	1	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	19	21.4	2.4	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	21.4	22	0.6	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	22	23.6	1.6	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	23.6	24	0.4	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	24	25	1	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	25	26	1	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	26	28	2	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	28	28.2	0.2	NaN	NaN	NaN	HD	NaN	3
177/300	-12310	18430	669.24	28.2	29.5	1.3	NaN	NaN	NaN	SG	NaN	5
177/300	-12310	18430	669.24	29.5	31	1.5	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	31	32.5	1.5	NaN	NaN	NaN	SG	NaN	5
177/300	-12310	18430	669.24	32.5	33	0.5	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	33	33.5	0.5	NaN	NaN	NaN	HD	NaN	3
177/300	-12310	18430	669.24	33.5	34.9	1.4	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	34.9	36	1.1	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	36	36.2	0.2	NaN	NaN	NaN	HD	NaN	3
177/300	-12310	18430	669.24	36.2	37.4	1.2	NaN	NaN	NaN	SG	NaN	5
177/300	-12310	18430	669.24	37.4	39.2	1.8	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	39.2	40	0.8	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	40	40.3	0.3	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	40.3	41	0.7	NaN	NaN	NaN	SG	NaN	5
177/300	-12310	18430	669.24	41	52	11	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	52	52.6	0.6	NaN	NaN	NaN	SG	NaN	5
177/300	-12310	18430	669.24	52.6	54.6	2	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	54.6	55	0.4	NaN	NaN	NaN	SG	NaN	5
177/300	-12310	18430	669.24	55	58	3	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	58	60.4	2.4	NaN	NaN	NaN	SG	NaN	5
177/300	-12310	18430	669.24	60.4	66.1	5.7	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	66.1	66.8	0.7	49.7	23.6	47.01	CO	1137	2
177/300	-12310	18430	669.24	66.8	68.4	1.6	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	68.4	69	0.6	48.2	27.1	52.4	AL	981	1
177/300	-12310	18430	669.24	69	70	1	53.2	15.7	33.61	CO	1485	2
177/300	-12310	18430	669.24	70	70.8	0.8	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	70.8	71	0.2	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	71	71.7	0.7	53.6	12.2	26.31	CO	1718	2
177/300	-12310	18430	669.24	71.7	72.6	0.9	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	72.6	73	0.4	55.8	11.8	26.61	CO	1611	2
177/300	-12310	18430	669.24	73	74.7	1.7	50.6	18.3	37.11	CO	1371	2
177/300	-12310	18430	669.24	74.7	76	1.3	55.1	15.5	34.51	CO	1382	2
177/300	-12310	18430	669.24	76	76.6	0.6	56.1	15.5	35.41	CO	1281	2
177/300	-12310	18430	669.24	76.6	77	0.4	55	10	22.21	CO	1720	2
177/300	-12310	18430	669.24	77	78	1	57.5	10.8	25.51	CO	1404	2
177/300	-12310	18430	669.24	78	79	1	50.6	20.4	41.31	CO	1139	2
177/300	-12310	18430	669.24	79	80.5	1.5	58	8	19.11	CO	1587	2
177/300	-12310	18430	669.24	80.5	81	0.5	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	81	82	1	60.6	11.2	28.31	CO	1105	2
177/300	-12310	18430	669.24	82	84.2	2.2	57.1	8.1	18.81	CO	1636	2
177/300	-12310	18430	669.24	84.2	84.6	0.4	56.5	13.3	30.4	CO	991	2
177/300	-12310	18430	669.24	84.6	85	0.4	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	85	85.5	0.5	54.4	12.4	27.11	CO	1392	2
177/300	-12310	18430	669.24	85.5	87.9	2.4	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	87.9	88	0.1	57.4	8	18.71	CO	1593	2
177/300	-12310	18430	669.24	88	88.4	0.4	55.2	8.4	18.81	CO	1686	2
177/300	-12310	18430	669.24	88.4	89.5	1.1	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	89.5	90	0.5	51.4	16.7	34.31	CO	1160	2
177/300	-12310	18430	669.24	90	91	1	55.5	9.1	20.41	CO	1641	2
177/300	-12310	18430	669.24	91	91.5	0.5	58.1	5.2	12.31	CO	1803	2
177/300	-12310	18430	669.24	91.5	93	1.5	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	93	94	1	NaN	NaN	NaN	AL	NaN	1
177/300	-12310	18430	669.24	94	94.5	0.5	57.5	5.7	13.51	CO	1779	2
177/300	-12310	18430	669.24	94.5	96	1.5	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	96	97	1	58.8	8.2	20.01	CO	1456	2
177/300	-12310	18430	669.24	97	99	2	58.4	7.1	17.11	CO	1638	2
177/300	-12310	18430	669.24	99	100	1	56.5	12.1	27.91	CO	1374	2
177/300	-12310	18430	669.24	100	102.4	2.4	55.5	11.1	24.91	CO	1563	2
177/300	-12310	18430	669.24	102.4	103	0.6	55.2	18.1	40.51	CO	1139	2
177/300	-12310	18430	669.24	103	105	2	57	14.5	33.81	CO	1132	2
177/300	-12310	18430	669.24	105	106.7	1.7	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	106.7	108.5	1.8	47	22.2	41.81	CO	1250	2
177/300	-12310	18430	669.24	108.5	109	0.5	53	17.1	36.41	CO	1268	2
177/300	-12310	18430	669.24	109	110	1	56	13.7	31.11	CO	1277	2
177/300	-12310	18430	669.24	110	112	2	54.4	11.8	25.91	CO	1563	2
177/300	-12310	18430	669.24	112	113.2	1.2	61	10.4	26.71	CO	1238	2
177/300	-12310	18430	669.24	113.2	115	1.8	47.7	12.3	23.61	CO	1897	2
177/300	-12310	18430	669.24	115	117	2	55.3	19.4	43.3	CO	923	2
177/300	-12310	18430	669.24	117	118	1	57.5	10.2	23.9	CO	925	2
177/300	-12310	18430	669.24	118	120	2	55.2	18.7	41.81	CO	1544	2
177/300	-12310	18430	669.24	120	121	1	48	17.6	33.91	CO	1555	2
177/300	-12310	18430	669.24	121	123	2	56.6	18.8	43.2	AL	850	1
177/300	-12310	18430	669.24	123	124	1	57.9	14.4	34.21	CO	1216	2
177/300	-12310	18430	669.24	124	125.7	1.7	51.6	14.8	30.61	CO	1480	2
177/300	-12310	18430	669.24	125.7	126	0.3	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	126	127	1	53	17	36.11	CO	1265	2
177/300	-12310	18430	669.24	127	128.5	1.5	61	8	20.61	CO	1351	2
177/300	-12310	18430	669.24	128.5	130	1.5	54.6	13.5	29.71	CO	1305	2
177/300	-12310	18430	669.24	130	132.2	2.2	53.8	11.7	25.31	CO	1524	2
177/300	-12310	18430	669.24	132.2	133	0.8	60.1	7.2	18.11	CO	1426	2
177/300	-12310	18430	669.24	133	133.5	0.5	47.3	14.7	27.81	CO	1475	2
177/300	-12310	18430	669.24	133.5	135	1.5	54.1	10.4	22.61	CO	1507	2
177/300	-12310	18430	669.24	135	136	1	54	14.4	31.31	CO	1044	2
177/300	-12310	18430	669.24	136	137	1	57.8	8.3	19.71	CO	1561	2
177/300	-12310	18430	669.24	137	137.6	0.6	59.7	10.3	25.61	CO	1250	2
177/300	-12310	18430	669.24	137.6	138.5	0.9	NaN	NaN	NaN	MG	NaN	4
177/300	-12310	18430	669.24	138.5	151	12.5	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	0	72.9	72.9	NaN	NaN	NaN	AL	NaN	1
162/284	-12334	19570	682.95	72.9	74.95	2.05	57.2	NaN	35.31	CO	1260	2
162/284	-12334	19570	682.95	74.95	77.6	2.65	NaN	NaN	NaN	AL	NaN	1
162/284	-12334	19570	682.95	77.6	78.5	0.9	57.3	NaN	32.51	CO	1320	2
162/284	-12334	19570	682.95	78.5	79.8	1.3	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	79.8	81.55	1.75	61.5	NaN	18.11	CO	1460	2
162/284	-12334	19570	682.95	81.55	82.55	1	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	82.55	84.55	2	58	NaN	33.51	CO	1180	2
162/284	-12334	19570	682.95	84.55	86.9	2.35	60.3	NaN	28.01	CO	1270	2
162/284	-12334	19570	682.95	86.9	91.6	4.7	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	91.6	94.4	2.8	65.3	NaN	17.91	CO	1260	2
162/284	-12334	19570	682.95	94.4	95.05	0.65	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	95.05	96.6	1.55	64.9	NaN	16.71	CO	1300	2
162/284	-12334	19570	682.95	96.6	96.9	0.3	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	96.9	99.2	2.3	64.2	NaN	17.21	CO	1330	2
162/284	-12334	19570	682.95	99.2	101.2	2	66.4	NaN	23.71	CO	1025	2
162/284	-12334	19570	682.95	101.2	104.35	3.15	62.3	NaN	19.81	CO	1365	2
162/284	-12334	19570	682.95	104.35	105.35	1	NaN	NaN	NaN	AL	NaN	1
162/284	-12334	19570	682.95	105.35	107.95	2.6	55.6	NaN	31.21	CO	1425	2
162/284	-12334	19570	682.95	107.95	110.35	2.4	NaN	NaN	NaN	AL	NaN	1
162/284	-12334	19570	682.95	110.35	112.35	2	61.9	NaN	21.31	CO	1360	2
162/284	-12334	19570	682.95	112.35	115.35	3	57.4	NaN	23.31	CO	1540	2
162/284	-12334	19570	682.95	115.35	116.15	0.8	NaN	NaN	NaN	AL	NaN	1
162/284	-12334	19570	682.95	116.15	117.9	1.75	53.3	NaN	26.21	CO	1665	2
162/284	-12334	19570	682.95	117.9	118.5	0.6	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	118.5	119.35	0.85	57.6	NaN	33.11	CO	1170	2
162/284	-12334	19570	682.95	119.35	119.75	0.4	NaN	NaN	NaN	AL	NaN	1
162/284	-12334	19570	682.95	119.75	121.4	1.65	62.8	NaN	16.81	CO	1410	2
162/284	-12334	19570	682.95	121.4	121.6	0.2	NaN	NaN	NaN	SG	NaN	5
162/284	-12334	19570	682.95	121.6	121.75	0.15	46.9	NaN	50	CO	NaN	2
162/284	-12334	19570	682.95	121.75	121.95	0.2	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	121.95	122.25	0.3	46.9	NaN	50	CO	NaN	2
162/284	-12334	19570	682.95	122.25	122.4	0.15	NaN	NaN	NaN	MG	NaN	4
162/284	-12334	19570	682.95	122.4	124.4	2	60.4	NaN	30.91	CO	1215	2
162/284	-12334	19570	682.95	124.4	126.4	2	61.2	NaN	29.31	CO	1205	2
162/284	-12334	19570	682.95	126.4	128.4	2	61.3	NaN	24.91	CO	1310	2
162/284	-12334	19570	682.95	128.4	131.3	2.9	61.6	NaN	19.01	CO	1425	2
162/284	-12334	19570	682.95	131.3	137	5.7	NaN	NaN	NaN	MG	NaN	4
195/308	-12635	17560	526.21	0	23.35	23.35	NaN	NaN	NaN	AL	NaN	1
195/308	-12635	17560	526.21	23.35	23.85	0.5	40.2	34.2	57.2	AL	837	1
195/308	-12635	17560	526.21	23.85	24.15	0.3	NaN	NaN	NaN	AL	NaN	1
195/308	-12635	17560	526.21	24.15	25.35	1.2	46.6	28.2	52.9	AL	915	1
195/308	-12635	17560	526.21	25.35	27.15	1.8	NaN	NaN	NaN	AL	NaN	1
195/308	-12635	17560	526.21	27.15	28.05	0.9	49	28.4	55.6	AL	780	1
195/308	-12635	17560	526.21	28.05	29.25	1.2	44.8	29.9	54.11	AL	1022	1
195/308	-12635	17560	526.21	29.25	31.05	1.8	46.6	28.6	53.3	AL	883	1
195/308	-12635	17560	526.21	31.05	31.25	0.2	NaN	NaN	NaN	AL	NaN	1
195/308	-12635	17560	526.21	31.25	31.65	0.4	44.4	28.7	51.6	AL	895	1
195/308	-12635	17560	526.21	31.65	32.25	0.6	NaN	NaN	NaN	AL	NaN	1
195/308	-12635	17560	526.21	32.25	33.75	1.5	NaN	NaN	NaN	AL	NaN	1
195/308	-12635	17560	526.21	33.75	35.25	1.5	NaN	NaN	NaN	AL	NaN	1
